id,store_id,platform,check_date,out_of_stock_skus,total_skus_checked,out_of_stock_count,compliance_percentage,checked_by,checked_at,notes
168,154,grabfood,2025-09-24,[],95,0,100.00,automated_scraper,2025-09-24 22:31:13.182957,
171,157,grabfood,2025-09-24,[],95,0,100.00,automated_scraper,2025-09-24 22:31:31.553776,
170,156,grabfood,2025-09-24,[],95,0,100.00,automated_scraper,2025-09-24 22:31:24.918197,
175,136,grabfood,2025-09-24,[],95,0,100.00,automated_scraper,2025-09-24 22:32:16.235160,
345,23,grabfood,2025-09-25,[],95,0,100.00,automated_scraper,2025-09-25 02:10:17.428649,
346,24,grabfood,2025-09-25,[],95,0,100.00,automated_scraper,2025-09-25 02:10:44.756564,
347,25,grabfood,2025-09-25,[],95,0,100.00,automated_scraper,2025-09-25 02:11:11.515892,
348,26,grabfood,2025-09-25,['GB001', 'GB006', 'GB034', 'GB099'],95,4,95.79,automated_scraper,2025-09-25 02:11:37.847107,
349,27,grabfood,2025-09-25,['GB069', 'GB061', 'GB102'],95,3,96.84,automated_scraper,2025-09-25 02:12:04.181190,
350,28,grabfood,2025-09-25,[],95,0,100.00,automated_scraper,2025-09-25 02:12:29.785753,
351,29,grabfood,2025-09-25,['GB104', 'GB099'],95,2,97.89,automated_scraper,2025-09-25 02:12:57.321536,
352,30,grabfood,2025-09-25,[],95,0,100.00,automated_scraper,2025-09-25 02:13:03.350069,
353,31,grabfood,2025-09-25,['GB001', 'GB006', 'GB008', 'GB073'],95,4,95.79,automated_scraper,2025-09-25 02:13:28.865774,
354,32,grabfood,2025-09-25,[],95,0,100.00,automated_scraper,2025-09-25 02:13:52.602886,
355,33,grabfood,2025-09-25,[],95,0,100.00,automated_scraper,2025-09-25 02:14:17.637980,
356,34,grabfood,2025-09-25,[],95,0,100.00,automated_scraper,2025-09-25 02:14:41.405845,
357,35,grabfood,2025-09-25,['GD028', 'GP001', 'GP002', 'GP003', 'GP005', 'GP006', 'GB069', 'GD048', 'GB099'],95,9,90.53,automated_scraper,2025-09-25 02:15:08.694545,
358,36,grabfood,2025-09-25,[],95,0,100.00,automated_scraper,2025-09-25 02:15:36.138343,
359,37,grabfood,2025-09-25,[],95,0,100.00,automated_scraper,2025-09-25 02:16:04.655078,
360,38,grabfood,2025-09-25,[],95,0,100.00,automated_scraper,2025-09-25 02:16:30.206244,
361,40,grabfood,2025-09-25,[],95,0,100.00,automated_scraper,2025-09-25 02:16:55.241504,
1788,60,grabfood,2025-10-09,['GP009'],95,1,98.95,automated_scraper,2025-10-09 02:21:30.392444,
363,42,grabfood,2025-09-25,['GP003'],95,1,98.95,automated_scraper,2025-09-25 02:17:45.772369,
364,43,grabfood,2025-09-25,['GB001', 'GB008', 'GD130', 'GD028'],95,4,95.79,automated_scraper,2025-09-25 02:18:15.154830,
365,44,grabfood,2025-09-25,[],95,0,100.00,automated_scraper,2025-09-25 02:18:41.874848,
366,45,grabfood,2025-09-25,['GB110', 'GB004', 'GB008', 'GB105', 'GB106', 'GB102'],95,6,93.68,automated_scraper,2025-09-25 02:19:08.157405,
367,46,grabfood,2025-09-25,[],95,0,100.00,automated_scraper,2025-09-25 02:19:34.528786,
1789,192,grabfood,2025-10-09,['GB102'],95,1,98.95,automated_scraper,2025-10-09 02:21:51.038985,
369,48,grabfood,2025-09-25,[],95,0,100.00,automated_scraper,2025-09-25 02:19:46.459000,
1790,62,grabfood,2025-10-09,['GB111', 'GD005'],95,2,97.89,automated_scraper,2025-10-09 02:22:11.946475,
371,50,grabfood,2025-09-25,[],95,0,100.00,automated_scraper,2025-09-25 02:19:59.449274,
372,51,grabfood,2025-09-25,[],95,0,100.00,automated_scraper,2025-09-25 02:20:26.211238,
373,52,grabfood,2025-09-25,[],95,0,100.00,automated_scraper,2025-09-25 02:20:31.292036,
374,53,grabfood,2025-09-25,[],95,0,100.00,automated_scraper,2025-09-25 02:20:37.425016,
1791,63,grabfood,2025-10-09,[],95,0,100.00,automated_scraper,2025-10-09 02:22:34.022497,
376,55,grabfood,2025-09-25,[],95,0,100.00,automated_scraper,2025-09-25 02:20:49.929004,
1792,64,grabfood,2025-10-09,[],95,0,100.00,automated_scraper,2025-10-09 02:22:54.685339,
1793,65,grabfood,2025-10-09,['GB104', 'GP007'],95,2,97.89,automated_scraper,2025-10-09 02:23:12.786413,
379,58,grabfood,2025-09-25,[],95,0,100.00,automated_scraper,2025-09-25 02:21:06.910095,
380,59,grabfood,2025-09-25,[],95,0,100.00,automated_scraper,2025-09-25 02:21:13.835872,
381,60,grabfood,2025-09-25,[],95,0,100.00,automated_scraper,2025-09-25 02:21:42.536860,
1794,66,grabfood,2025-10-09,['GP009'],95,1,98.95,automated_scraper,2025-10-09 02:23:33.163315,
383,62,grabfood,2025-09-25,['GB103'],95,1,98.95,automated_scraper,2025-09-25 02:22:13.304834,
384,70,foodpanda,2025-09-25,['FD082', 'FD099', 'FD128', 'FD037', 'FD123', 'FB095', 'FB002', 'FD111', 'FB102', 'FD005', 'FB050', 'FD124', 'FD129', 'FB089', 'FD100', 'FB094', 'FB098', 'FD125', 'FD009', 'FD098', 'FD110', 'FD127', 'FD097', 'FD101', 'FB086', 'FD109', 'FD126'],116,27,76.72,melissa.cordova.chan88@gmail.com,2025-09-25 02:22:33.169098,
385,63,grabfood,2025-09-25,['GD005'],95,1,98.95,automated_scraper,2025-09-25 02:22:39.614123,
386,64,grabfood,2025-09-25,[],95,0,100.00,automated_scraper,2025-09-25 02:23:06.908729,
387,65,grabfood,2025-09-25,['GB006'],95,1,98.95,automated_scraper,2025-09-25 02:23:32.924593,
388,66,grabfood,2025-09-25,['GB107'],95,1,98.95,automated_scraper,2025-09-25 02:24:02.232475,
1795,161,grabfood,2025-10-09,['GB097'],95,1,98.95,automated_scraper,2025-10-09 02:23:56.115290,
1796,67,grabfood,2025-10-10,['GB008', 'GB069', 'GB096', 'GB097', 'GB099'],95,5,94.74,automated_scraper,2025-10-10 02:00:13.556485,
391,72,foodpanda,2025-09-25,['FB062', 'FD082', 'FD099', 'FD128', 'FD037', 'FB069', 'FD123', 'FB002', 'FD111', 'FD005', 'FB050', 'FD124', 'FD129', 'FB089', 'FD100', 'FB094', 'FB098', 'FD125', 'FD009', 'FD098', 'FD110', 'FD127', 'FD097', 'FD101', 'FB086', 'FD109', 'FD126'],116,27,76.72,melissa.cordova.chan88@gmail.com,2025-09-25 03:51:00.172770,
1797,145,grabfood,2025-10-10,['GD043', 'GD057', 'GP007', 'GP008', 'GP009', 'GP010'],95,6,93.68,automated_scraper,2025-10-10 02:00:33.913366,
390,2,foodpanda,2025-09-25,['FD082', 'FD099', 'FD128', 'FD037', 'FD123', 'FB002', 'FD111', 'FD005', 'FB050', 'FD124', 'FD129', 'FB089', 'FD100', 'FB094', 'FB098', 'FD125', 'FD009', 'FD098', 'FD110', 'FD127', 'FD097', 'FD101', 'FB086', 'FD109', 'FD126'],116,25,78.45,melissa.cordova.chan88@gmail.com,2025-09-25 02:57:34.074586,
389,161,grabfood,2025-09-25,[],95,0,100.00,automated_scraper,2025-09-25 02:24:07.948573,
368,120,grabfood,2025-09-25,[],95,0,100.00,automated_scraper,2025-09-25 02:19:40.118547,
1798,39,grabfood,2025-10-10,['GB006', 'GB096'],95,2,97.89,automated_scraper,2025-10-10 02:00:55.284719,
393,74,foodpanda,2025-09-25,['FB062', 'FD082', 'FD099', 'FD128', 'FD037', 'FB069', 'FD123', 'FB002', 'FD111', 'FD005', 'FB050', 'FD124', 'FD129', 'FD100', 'FB094', 'FB098', 'FD125', 'FD009', 'FD098', 'FD110', 'FD127', 'FD097', 'FD101', 'FD109', 'FD126'],116,25,78.45,melissa.cordova.chan88@gmail.com,2025-09-25 04:14:53.635069,
394,75,foodpanda,2025-09-25,['FD082', 'FD099', 'FD128', 'FD037', 'FD123', 'FB002', 'FD111', 'FD005', 'FB050', 'FD124', 'FD129', 'FD100', 'FB089', 'FB094', 'FB098', 'FD125', 'FD009', 'FD098', 'FD110', 'FD127', 'FD097', 'FD101', 'FB086', 'FD109', 'FD126'],116,25,78.45,melissa.cordova.chan88@gmail.com,2025-09-25 04:33:42.958567,
396,76,foodpanda,2025-09-25,['FD082', 'FD099', 'FD128', 'FD037', 'FD123', 'FB002', 'FD111', 'FD005', 'FB050', 'FD124', 'FD129', 'FB089', 'FD100', 'FB094', 'FB098', 'FD125', 'FD009', 'FD098', 'FD110', 'FD127', 'FD097', 'FD101', 'FB086', 'FD109', 'FD126'],116,25,78.45,melissa.cordova.chan88@gmail.com,2025-09-25 06:07:09.968210,
397,77,foodpanda,2025-09-25,['FD082', 'FD128', 'FD037', 'FD123', 'FB002', 'FD111', 'FD005', 'FB050', 'FD124', 'FD129', 'FD118', 'FB089', 'FB097', 'FB094', 'FB098', 'FD125', 'FD009', 'FD110', 'FD127', 'FD097', 'FB086', 'FD109', 'FD126', 'FD119'],116,24,79.31,melissa.cordova.chan88@gmail.com,2025-09-25 09:14:24.840758,
1799,1,grabfood,2025-10-10,['GD028'],95,1,98.95,automated_scraper,2025-10-10 02:01:14.803983,
1800,2,grabfood,2025-10-10,['GB004', 'GB006', 'GB069', 'GP007', 'GP009'],95,5,94.74,automated_scraper,2025-10-10 02:01:36.296437,
1801,3,grabfood,2025-10-10,['GP007', 'GP008', 'GP009', 'GP010'],95,4,95.79,automated_scraper,2025-10-10 02:01:55.455717,
1802,4,grabfood,2025-10-10,['GP007', 'GP009'],95,2,97.89,automated_scraper,2025-10-10 02:02:15.466694,
1803,5,grabfood,2025-10-10,['GP007', 'GP008'],95,2,97.89,automated_scraper,2025-10-10 02:02:37.432777,
403,81,foodpanda,2025-09-25,['FB006', 'FD082', 'FD099', 'FD128', 'FD037', 'FD123', 'FB002', 'FD111', 'FD005', 'FB050', 'FD124', 'FD129', 'FB089', 'FD100', 'FB094', 'FB098', 'FD125', 'FD009', 'FD098', 'FD110', 'FD127', 'FD097', 'FB086', 'FD109', 'FD126'],116,25,78.45,melissa.cordova.chan88@gmail.com,2025-09-25 10:02:55.811661,
404,82,foodpanda,2025-09-25,['FD134', 'FB006', 'FD130', 'FD082', 'FD113', 'FD099', 'FD128', 'FD133', 'FD037', 'FD049', 'FD092', 'FD123', 'FD068', 'FB002', 'FD115', 'FD111', 'FB102', 'FD005', 'FD028', 'FB050', 'FD124', 'FD050', 'FD129', 'FD114', 'FD100', 'FD131', 'FB094', 'FB098', 'FD067', 'FD087', 'FD125', 'FD009', 'FD098', 'FD110', 'FB070', 'FB107', 'FD127', 'FD097', 'FD101', 'FB086', 'FD048', 'FD109', 'FD126'],116,43,62.93,melissa.cordova.chan88@gmail.com,2025-09-25 10:17:56.398013,
405,83,foodpanda,2025-09-25,['FB062', 'FB110', 'FB006', 'FD082', 'FD099', 'FD128', 'FD037', 'FB069', 'FD123', 'FB072', 'FB002', 'FB001', 'FD111', 'FB102', 'FD005', 'FB099', 'FB050', 'FD124', 'FD129', 'FB088', 'FB104', 'FB089', 'FD100', 'FB097', 'FB098', 'FB034', 'FB004', 'FD125', 'FD009', 'FB008', 'FD110', 'FD098', 'FB107', 'FD127', 'FD097', 'FB086', 'FD109', 'FD126'],116,38,67.24,melissa.cordova.chan88@gmail.com,2025-09-25 10:33:42.687441,
1804,6,grabfood,2025-10-10,[],95,0,100.00,automated_scraper,2025-10-10 02:02:58.758764,
407,85,foodpanda,2025-09-25,['FB062', 'FB074', 'FD082', 'FD099', 'FD128', 'FD037', 'FB069', 'FD123', 'FB095', 'FB002', 'FB112', 'FD111', 'FB102', 'FD005', 'FB099', 'FB050', 'FD124', 'FD129', 'FB088', 'FB105', 'FD118', 'FB089', 'FD100', 'FB097', 'FB098', 'FB034', 'FD125', 'FB004', 'FD009', 'FD098', 'FD110', 'FD127', 'FD097', 'FD101', 'FB109', 'FB086', 'FD109', 'FD126', 'FD119'],116,39,66.38,dinaerispe@gmail.com,2025-09-25 13:04:36.126378,
408,86,foodpanda,2025-09-25,['FB062', 'FB074', 'FB006', 'FD082', 'FD099', 'FB111', 'FD128', 'FB096', 'FD037', 'FB069', 'FD123', 'FB061', 'FB106', 'FB095', 'FD111', 'FB102', 'FD005', 'FB050', 'FD124', 'FD129', 'FB088', 'FB089', 'FD100', 'FB094', 'FB098', 'FB004', 'FD125', 'FD009', 'FB008', 'FD110', 'FD098', 'FD127', 'FD097', 'FD101', 'FB109', 'FB086', 'FD109', 'FD126'],116,38,67.24,dinaerispe@gmail.com,2025-09-25 13:23:10.160277,
1805,7,grabfood,2025-10-10,[],95,0,100.00,automated_scraper,2025-10-10 02:03:20.998387,
410,88,foodpanda,2025-09-25,['FB006', 'FD082', 'FD099', 'FB111', 'FD128', 'FB096', 'FD037', 'FD123', 'FB106', 'FB112', 'FD111', 'FB102', 'FD005', 'FB050', 'FD124', 'FD129', 'FB105', 'FD100', 'FB094', 'FB103', 'FB098', 'FD125', 'FB004', 'FD009', 'FB008', 'FD110', 'FD098', 'FB107', 'FD127', 'FD097', 'FD101', 'FB086', 'FD109', 'FD126'],116,34,70.69,dinaerispe@gmail.com,2025-09-25 13:59:43.303724,
1806,8,grabfood,2025-10-10,['GP007', 'GP008', 'GP009', 'GP010'],95,4,95.79,automated_scraper,2025-10-10 02:03:41.168828,
1807,9,grabfood,2025-10-10,['GB001', 'GB004', 'GB006', 'GB008', 'GB070', 'GB071', 'GB088', 'GB097', 'GB099', 'GB104', 'GB105', 'GB107', 'GP007', 'GP009', 'GP010'],95,15,84.21,automated_scraper,2025-10-10 02:04:01.242962,
1808,10,grabfood,2025-10-10,['GP007', 'GP009'],95,2,97.89,automated_scraper,2025-10-10 02:04:21.433116,
1809,11,grabfood,2025-10-10,[],95,0,100.00,automated_scraper,2025-10-10 02:04:40.990398,
441,39,grabfood,2025-09-26,[],95,0,100.00,automated_scraper,2025-09-26 02:50:56.488602,
440,85,grabfood,2025-09-26,[],95,0,100.00,automated_scraper,2025-09-26 02:50:30.190976,
1810,12,grabfood,2025-10-10,['GP007', 'GP009'],95,2,97.89,automated_scraper,2025-10-10 02:05:05.044327,
1928,62,grabfood,2025-10-11,['GB028', 'GB111', 'GD005'],95,3,96.84,automated_scraper,2025-10-11 02:21:46.264367,
1929,63,grabfood,2025-10-11,[],95,0,100.00,automated_scraper,2025-10-11 02:22:08.102124,
1930,64,grabfood,2025-10-11,[],95,0,100.00,automated_scraper,2025-10-11 02:22:29.621272,
1931,65,grabfood,2025-10-11,['GB028', 'GP007'],95,2,97.89,automated_scraper,2025-10-11 02:22:48.890070,
1932,66,grabfood,2025-10-11,['GB102', 'GP009'],95,2,97.89,automated_scraper,2025-10-11 02:23:10.276379,
411,89,foodpanda,2025-09-25,['FB110', 'FD082', 'FD099', 'FD128', 'FD037', 'FB069', 'FD123', 'FB061', 'FB106', 'FB002', 'FD111', 'FB102', 'FD005', 'FB050', 'FD124', 'FD129', 'FB088', 'FB105', 'FB104', 'FB089', 'FD100', 'FB094', 'FB098', 'FD125', 'FD009', 'FD098', 'FD110', 'FD127', 'FD097', 'FD101', 'FB086', 'FD109', 'FD126'],116,33,71.55,dinaerispe@gmail.com,2025-09-25 14:14:36.646168,
412,90,foodpanda,2025-09-25,['FD082', 'FD099', 'FD128', 'FD037', 'FB069', 'FD123', 'FB095', 'FB002', 'FB112', 'FD111', 'FB102', 'FD005', 'FB099', 'FD124', 'FD129', 'FB088', 'FB089', 'FD100', 'FB097', 'FB094', 'FB098', 'FB034', 'FD125', 'FB004', 'FD009', 'FB008', 'FD110', 'FD098', 'FB107', 'FD127', 'FD097', 'FD101', 'FB086', 'FD109', 'FD126'],116,35,69.83,dinaerispe@gmail.com,2025-09-25 14:28:03.506018,
413,91,foodpanda,2025-09-25,['FB062', 'FB074', 'FB006', 'FD082', 'FD099', 'FD128', 'FD037', 'FD123', 'FB095', 'FB002', 'FB001', 'FD111', 'FD005', 'FB099', 'FB050', 'FD124', 'FD129', 'FB104', 'FB089', 'FD100', 'FB097', 'FB094', 'FB098', 'FB034', 'FD125', 'FB004', 'FD009', 'FD098', 'FD110', 'FB107', 'FD127', 'FD097', 'FD101', 'FB086', 'FD109', 'FD126'],116,36,68.97,dinaerispe@gmail.com,2025-09-25 14:57:13.891846,
1811,13,grabfood,2025-10-10,[],95,0,100.00,automated_scraper,2025-10-10 02:05:24.019269,
415,93,foodpanda,2025-09-25,['FB110', 'FB074', 'FB006', 'FD082', 'FD099', 'FB111', 'FB071', 'FD128', 'FD037', 'FB069', 'FD123', 'FB061', 'FB095', 'FB072', 'FB002', 'FB001', 'FD111', 'FB102', 'FD005', 'FB099', 'FB050', 'FD124', 'FD129', 'FB105', 'FB104', 'FB089', 'FD100', 'FB097', 'FB073', 'FB094', 'FB103', 'FB098', 'FB034', 'FB004', 'FD125', 'FD009', 'FB008', 'FD110', 'FB070', 'FD098', 'FB107', 'FD127', 'FD097', 'FD101', 'FB086', 'FD109', 'FD126'],116,47,59.48,dinaerispe@gmail.com,2025-09-25 15:20:54.952319,
416,94,foodpanda,2025-09-25,['FD082', 'FD099', 'FD128', 'FD037', 'FD123', 'FB072', 'FB002', 'FD111', 'FD005', 'FB050', 'FD124', 'FD129', 'FB105', 'FB089', 'FD100', 'FB094', 'FB098', 'FB034', 'FD125', 'FB004', 'FD009', 'FD098', 'FD110', 'FD127', 'FD097', 'FD101', 'FB086', 'FD109', 'FD126'],116,29,75.00,dinaerispe@gmail.com,2025-09-25 15:30:10.559312,
1812,14,grabfood,2025-10-10,['GP007', 'GP009'],95,2,97.89,automated_scraper,2025-10-10 02:05:47.364236,
418,96,foodpanda,2025-09-25,['FB110', 'FB006', 'FD082', 'FD099', 'FD128', 'FD037', 'FD123', 'FB061', 'FB072', 'FB002', 'FB001', 'FD111', 'FB102', 'FD005', 'FB050', 'FD124', 'FD129', 'FB089', 'FD100', 'FB094', 'FB103', 'FB098', 'FB034', 'FB004', 'FD125', 'FD009', 'FD098', 'FD110', 'FD127', 'FD097', 'FD101', 'FB086', 'FD109', 'FD126'],116,34,70.69,dinaerispe@gmail.com,2025-09-25 15:50:46.283450,
1813,15,grabfood,2025-10-10,['GB102'],95,1,98.95,automated_scraper,2025-10-10 02:06:06.983254,
420,98,foodpanda,2025-09-25,['FD082', 'FD099', 'FB071', 'FD128', 'FD037', 'FD123', 'FB002', 'FD111', 'FD005', 'FB099', 'FB050', 'FD124', 'FD129', 'FB088', 'FB089', 'FD100', 'FB094', 'FB098', 'FD125', 'FD009', 'FD098', 'FD110', 'FD127', 'FD097', 'FD101', 'FB086', 'FD109', 'FD126'],116,28,75.86,dinaerispe@gmail.com,2025-09-25 16:12:10.704255,
1814,16,grabfood,2025-10-10,['GB006', 'GB008', 'GB073', 'GB088', 'GB095', 'GP007', 'GP008', 'GP009', 'GP010'],95,9,90.53,automated_scraper,2025-10-10 02:06:27.785350,
422,100,foodpanda,2025-09-25,['FD082', 'FD099', 'FB071', 'FD128', 'FD037', 'FD123', 'FB095', 'FB002', 'FD111', 'FD005', 'FB050', 'FD124', 'FD129', 'FB089', 'FD100', 'FB097', 'FB073', 'FB094', 'FB098', 'FD125', 'FB004', 'FD009', 'FD098', 'FD110', 'FD127', 'FD097', 'FD101', 'FB086', 'FD109', 'FD126'],116,30,74.14,dinaerispe@gmail.com,2025-09-25 16:38:47.963104,
1815,17,grabfood,2025-10-10,['GP007', 'GP009'],95,2,97.89,automated_scraper,2025-10-10 02:06:47.846343,
424,103,foodpanda,2025-09-25,['FB006', 'FD082', 'FD099', 'FD128', 'FD037', 'FD123', 'FB061', 'FB095', 'FB002', 'FD111', 'FD005', 'FB099', 'FB050', 'FD124', 'FD129', 'FD100', 'FB097', 'FB094', 'FB098', 'FD125', 'FB004', 'FD009', 'FD098', 'FD110', 'FD127', 'FD097', 'FD101', 'FB086', 'FD109', 'FD126'],116,30,74.14,dinaerispe@gmail.com,2025-09-25 17:05:51.576669,
1816,18,grabfood,2025-10-10,['GB102', 'GP007', 'GP008'],95,3,96.84,automated_scraper,2025-10-10 02:07:10.230067,
493,53,grabfood,2025-09-26,[],95,0,100.00,automated_scraper,2025-09-26 03:11:27.903764,
1817,19,grabfood,2025-10-10,['GD003', 'GD004', 'GD028', 'GD034', 'GD043', 'GD044', 'GD049', 'GD052', 'GD057', 'GD067', 'GD069', 'GD104', 'GD130'],95,13,86.32,automated_scraper,2025-10-10 02:07:28.620033,
1818,20,grabfood,2025-10-10,[],95,0,100.00,automated_scraper,2025-10-10 02:07:50.263472,
1819,21,grabfood,2025-10-10,[],95,0,100.00,automated_scraper,2025-10-10 02:08:10.558345,
1820,22,grabfood,2025-10-10,['GP007', 'GP009'],95,2,97.89,automated_scraper,2025-10-10 02:08:30.060207,
1821,23,grabfood,2025-10-10,['GB107'],95,1,98.95,automated_scraper,2025-10-10 02:08:49.454099,
1822,24,grabfood,2025-10-10,[],95,0,100.00,automated_scraper,2025-10-10 02:09:09.516246,
1823,25,grabfood,2025-10-10,['GB001', 'GB004', 'GB006', 'GB008', 'GB034', 'GP009', 'GP010'],95,7,92.63,automated_scraper,2025-10-10 02:09:31.617047,
1824,26,grabfood,2025-10-10,['GB001', 'GB006', 'GB034', 'GB099'],95,4,95.79,automated_scraper,2025-10-10 02:09:52.297559,
1825,27,grabfood,2025-10-10,['GB001', 'GB069', 'GB112'],95,3,96.84,automated_scraper,2025-10-10 02:10:14.176335,
1826,28,grabfood,2025-10-10,[],95,0,100.00,automated_scraper,2025-10-10 02:10:35.998854,
1827,29,grabfood,2025-10-10,['GB104'],95,1,98.95,automated_scraper,2025-10-10 02:10:56.736721,
1828,30,grabfood,2025-10-10,[],95,0,100.00,automated_scraper,2025-10-10 02:11:20.375452,
1829,31,grabfood,2025-10-10,['GB001', 'GB006', 'GB008', 'GB095', 'GP007', 'GP008', 'GP009'],95,7,92.63,automated_scraper,2025-10-10 02:11:39.071787,
1830,32,grabfood,2025-10-10,[],95,0,100.00,automated_scraper,2025-10-10 02:12:02.534057,
1831,33,grabfood,2025-10-10,[],95,0,100.00,automated_scraper,2025-10-10 02:12:23.771316,
426,105,foodpanda,2025-09-25,['FB006', 'FD082', 'FD099', 'FB111', 'FB071', 'FD128', 'FD037', 'FD123', 'FB002', 'FB001', 'FB112', 'FD111', 'FB102', 'FD005', 'FB050', 'FD124', 'FD129', 'FB089', 'FD100', 'FB094', 'FB098', 'FB034', 'FD125', 'FD009', 'FD098', 'FD110', 'FB070', 'FD127', 'FD097', 'FD101', 'FB086', 'FD109', 'FD126'],116,33,71.55,dinaerispe@gmail.com,2025-09-25 17:24:45.754977,
1832,34,grabfood,2025-10-10,['GB006'],95,1,98.95,automated_scraper,2025-10-10 02:12:44.840755,
1833,35,grabfood,2025-10-10,['GB006', 'GB099'],95,2,97.89,automated_scraper,2025-10-10 02:13:03.975165,
429,110,foodpanda,2025-09-25,['FB006', 'FD082', 'FD099', 'FD128', 'FD037', 'FB069', 'FD123', 'FB002', 'FB001', 'FD111', 'FD005', 'FB050', 'FD124', 'FD129', 'FB088', 'FB105', 'FB089', 'FD100', 'FB094', 'FB098', 'FB034', 'FD125', 'FB004', 'FD009', 'FD098', 'FD110', 'FD127', 'FB028', 'FD097', 'FD101', 'FB086', 'FD109', 'FD126'],116,33,71.55,dinaerispe@gmail.com,2025-09-25 22:42:11.234793,
430,111,foodpanda,2025-09-25,['FD082', 'FD099', 'FD128', 'FD037', 'FD123', 'FB002', 'FD111', 'FD005', 'FB050', 'FD124', 'FD129', 'FB089', 'FD100', 'FB094', 'FB098', 'FD125', 'FD009', 'FD098', 'FD110', 'FD127', 'FD097', 'FD101', 'FB086', 'FD109', 'FD126'],116,25,78.45,dinaerispe@gmail.com,2025-09-25 22:51:47.217673,
431,112,foodpanda,2025-09-25,['FD082', 'FD099', 'FD128', 'FD037', 'FD123', 'FB002', 'FD111', 'FD005', 'FB050', 'FD124', 'FD129', 'FB089', 'FD100', 'FB094', 'FB098', 'FD125', 'FD009', 'FD098', 'FD110', 'FD127', 'FD097', 'FD101', 'FB086', 'FD109', 'FD126'],116,25,78.45,dinaerispe@gmail.com,2025-09-25 22:57:49.131536,
432,114,foodpanda,2025-09-25,['FB062', 'FB110', 'FB074', 'FB006', 'FD082', 'FD099', 'FB111', 'FB071', 'FB096', 'FD128', 'FD037', 'FB069', 'FD123', 'FB061', 'FB106', 'FB095', 'FB072', 'FB002', 'FB001', 'FB112', 'FD111', 'FB102', 'FD005', 'FB099', 'FB050', 'FD124', 'FD129', 'FB088', 'FB105', 'FB104', 'FB089', 'FD100', 'FB097', 'FB073', 'FB094', 'FB103', 'FB098', 'FB034', 'FB004', 'FD125', 'FD009', 'FB008', 'FD110', 'FB070', 'FD098', 'FB107', 'FD127', 'FB028', 'FD097', 'FD101', 'FB109', 'FB086', 'FD109', 'FD126'],116,54,53.45,dinaerispe@gmail.com,2025-09-25 23:16:04.322120,
433,113,foodpanda,2025-09-25,['FD082', 'FD099', 'FD128', 'FD037', 'FD123', 'FB002', 'FD111', 'FD005', 'FB050', 'FD124', 'FD129', 'FB089', 'FD100', 'FB094', 'FB098', 'FB103', 'FD125', 'FD009', 'FD098', 'FD110', 'FD127', 'FD097', 'FD101', 'FB086', 'FD109', 'FD126'],116,26,77.59,dinaerispe@gmail.com,2025-09-25 23:23:25.781981,
434,115,foodpanda,2025-09-25,['FB006', 'FD082', 'FD099', 'FD128', 'FD037', 'FD123', 'FB002', 'FB001', 'FD111', 'FD005', 'FB050', 'FD124', 'FD129', 'FB089', 'FD100', 'FB097', 'FB094', 'FB098', 'FD125', 'FB004', 'FD009', 'FD098', 'FD110', 'FD127', 'FD097', 'FD101', 'FB086', 'FD109', 'FD126'],116,29,75.00,dinaerispe@gmail.com,2025-09-25 23:29:49.493032,
435,116,foodpanda,2025-09-25,['FD082', 'FD099', 'FD128', 'FD037', 'FD123', 'FB061', 'FB002', 'FB112', 'FD111', 'FD005', 'FB050', 'FD124', 'FD129', 'FB089', 'FD100', 'FB094', 'FB098', 'FD125', 'FD009', 'FD098', 'FD110', 'FD127', 'FD097', 'FD101', 'FB086', 'FD109', 'FD126'],116,27,76.72,dinaerispe@gmail.com,2025-09-25 23:36:25.382177,
436,117,foodpanda,2025-09-25,['FD082', 'FD099', 'FD128', 'FD037', 'FD123', 'FB095', 'FB002', 'FD111', 'FD005', 'FB050', 'FD124', 'FD129', 'FB089', 'FD100', 'FB097', 'FB094', 'FB098', 'FD125', 'FB004', 'FD009', 'FD098', 'FD110', 'FD127', 'FD097', 'FD101', 'FB086', 'FD109', 'FD126'],116,28,75.86,dinaerispe@gmail.com,2025-09-25 23:42:09.423594,
437,120,foodpanda,2025-09-26,['FD082', 'FD099', 'FD128', 'FD037', 'FD123', 'FB002', 'FD111', 'FD005', 'FB050', 'FD124', 'FD129', 'FB089', 'FD100', 'FB094', 'FB098', 'FB034', 'FD125', 'FB004', 'FD009', 'FD098', 'FD110', 'FD127', 'FD097', 'FD101', 'FB086', 'FD109', 'FD126'],116,27,76.72,dinaerispe@gmail.com,2025-09-26 01:08:55.418632,
438,121,foodpanda,2025-09-26,['FD082', 'FD099', 'FD128', 'FD037', 'FD123', 'FB002', 'FB112', 'FD111', 'FD005', 'FB050', 'FD124', 'FD129', 'FB089', 'FD100', 'FB094', 'FB098', 'FD125', 'FD009', 'FD098', 'FD110', 'FD127', 'FD097', 'FD101', 'FB086', 'FD109', 'FD126'],116,26,77.59,dinaerispe@gmail.com,2025-09-26 01:14:49.184917,
